basis_id,is_operational_kept,max_user_weight,rank,sign,feature_id,alignment,cosine_alignment,mean_abs_activation,activation_frequency,mean_abs_contribution
1,1,1.0,14,negative,14020,-22.156129837036133,-0.026175634935498238,0.5916831493377686,0.5153315663337708,13.109408378601074
1,1,1.0,15,negative,7061,-12.25989818572998,-0.014484056271612644,0.9771179556846619,0.7129168510437012,11.979366302490234
1,1,1.0,16,negative,15407,-5.066455841064453,-0.005985642783343792,2.1339662075042725,0.9444231390953064,10.8116455078125
1,1,1.0,17,negative,9226,-18.771343231201172,-0.022176820784807205,0.5559351444244385,0.5459946393966675,10.435649871826172
1,1,1.0,18,negative,10287,-6.6743550300598145,-0.007885240018367767,1.5616180896759033,0.35914143919944763,10.4227933883667
1,1,1.0,19,negative,13795,-11.038195610046387,-0.013040696270763874,0.8895290493965149,0.6525488495826721,9.818795204162598
1,1,1.0,20,negative,1520,-11.913461685180664,-0.014074773527681828,0.8168410062789917,0.4336910545825958,9.731404304504395
1,1,1.0,21,negative,4013,-4.457129955291748,-0.005265733227133751,2.153738260269165,0.945956289768219,9.599491119384766
1,1,1.0,22,negative,5144,-16.339197158813477,-0.019303472712635994,0.5864472389221191,0.5262552499771118,9.582077026367188
1,1,1.0,23,negative,1080,-20.06523323059082,-0.02370540238916874,0.44566377997398376,0.5469528436660767,8.942347526550293
1,1,1.0,24,negative,4629,-6.222555160522461,-0.007351421285420656,1.3654478788375854,0.9028363227844238,8.496574401855469
1,1,1.0,25,negative,4622,-13.300625801086426,-0.015713578090071678,0.6307747960090637,0.6021463871002197,8.389699935913086
1,1,1.0,26,negative,13761,-5.708597660064697,-0.006744230631738901,1.4322808980941772,0.38463011384010315,8.176315307617188
1,1,1.0,27,negative,10441,-17.684608459472656,-0.020892905071377754,0.45200783014297485,0.5429283380508423,7.993581295013428
1,1,1.0,28,negative,11192,-12.736381530761719,-0.015047016553580761,0.6244332790374756,0.5917976498603821,7.9530205726623535
1,1,1.0,29,negative,14489,-11.252347946166992,-0.013293731026351452,0.6908827424049377,0.6088539958000183,7.77405309677124
1,1,1.0,30,negative,6250,-10.229771614074707,-0.012085638009011745,0.7544091939926147,0.5904561281204224,7.717433929443359
1,1,1.0,31,negative,1147,-6.9406208992004395,-0.00819974485784769,1.0843666791915894,0.6887696385383606,7.526177883148193
1,1,1.0,32,negative,9221,-5.550698280334473,-0.006557693239301443,1.306720495223999,0.7970486879348755,7.25321102142334
